id,image,name,old_price,new_price,category,save
464,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/advochol-10mg-28tab-zmlc-01670137335.png,Advochol | 10mg | 28Tab,,100,medication,
465,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/torseretic-lowering-blood-pressure-20mg-30tab-wwlx-01673528292.png,Torseretic | Lowering Blood Pressure 20mg | 30 Tabs,,90,medication,
466,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/concor-5mg-tablet-30pcs-1ceg-01658709734.png,Concor | 5mg | Tablet 30pcs,,51,medication,
467,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tritace-protect-high-pressure-10mg-20tab-qhpq-01665393759.png,Tritace Protect | High Pressure 10mg | 20 Tabs,,76,medication,
468,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/mellitofix-met-type2-diabetes-treatment-125mg1000mg-30tab-rx56-01666709430.png,Mellitofix Met | Type 2 Diabetes Treatment | 12.5 mg/1000 m...,,214.5,medication,
469,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/advochol-10mg-14tab-aiea-01695638019.png,Advochol | 10mg | 14 Tabs,,50,medication,
470,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/levanox-20-cap-vy1z-01666031602.png,Levanox | 20 Caps,,70,medication,
471,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/abimol-extra-01675347350.png,Abimol Extra | Analgesic & Antipyretic 500/30mg | 20 Tabs,,16,medication,
472,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/inderal-blood-pressure-40g-50tab-ec3y-01665496750.png,Inderal | Blood Pressure 40mg | 50 Tabs,,55,medication,
473,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1631436759nexium-for-indigestion-20mg-28-tabsjpg,Nexium | For Indigestion | 20mg | 28 Tabs,,226,medication,
474,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/norvasc-high-blood-pressure-5mg-30tab-zxng-01665497008.png,Norvasc | High Blood Pressure 5mg | 30 Tabs,,105,medication,
475,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1631520192nanazoxid-antiparasitic-500-mg-18-tabspng,Nanazoxid | Antiparasitic | 500 mg | 18 Tabs,,75,medication,
476,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/kenacomb-oint-15gm-ldb9-01675163620.png,Kenacomb | Oint | 15gm,,21.5,medication,
477,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bladogra-50mg-30tab-4s7g-01681244578.png,Bladogra | 50mg | 30Tab,,270,medication,
478,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/care-dipine-high-blood-pressure-10mg-20tab-klgr-01665500662.png,Care Dipine | High Blood Pressure 10mg | 20 Tabs,,52,medication,
479,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sugarlo-plus-for-the-treatment-of-type-2diabetes-100050mg-30tab-6dip-01669905859.png,Sugarlo Plus | For The Treatment of Type 2 Diabetes 50/1000...,,112.5,medication,
480,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/clopex-agrel-to-prevent-blood-clots-75mg-30tab-fu6v-01665662767.png,Clopex Agrel | To Prevent Blood Clots 75mg | 30 Tabs,,85.5,medication,
481,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/esmorap-40-mg-14-cap-ymq4-01666793992.png,Esmorap | 40 mg | 14 capsule,,72,medication,
482,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/clopex-agrel-to-prevent-blood-clots-75mg-30tab-fu6v-01665662767.png,Clopex Agrel | To Prevent Blood Clots 75mg | 30 Tabs,,85.5,medication,
483,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/ezacard-anticoagulant-75mg-30tab-h21g-01665666400.png,Ezacard | Anticoagulant 75mg | 30 Tabs,,20.25,medication,
484,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/plavix-thrombosis-treatment-75mg-28tab-jxen-01665675848.png,Plavix | Thrombosis Treatment 75mg | 28 Tabs,,236,medication,
485,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/aspocid-for-children-prevention-of-clot-formation-75mg-30tab-ut0n-01666022295.png,Aspocid for Children | Prevention of Clot Formation 75mg | ...,,12,medication,
486,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1621861754abimol-analgesic-antipyretic-500mg-20-tab-chefaapng,Abimol | Analgesic & Antipyretic | 500mg | 20 Tab,,13,medication,
487,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/diamedizen-mr-type2-diabetes-60mg-30tab-jdxm-01666712491.png,Diamedizen MR | Type 2 Diabetes | 60 mg | 30 Tab,,30,medication,
488,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/jusprin-body-pain-knife-81mg-60tab-0w2u-01666107597.png,Jusprin | Body Pain Knife 81mg | 60 Tabs,,54,medication,
489,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/systane-eye-gel-drops-10-ml-dhr1-01667233809.png,Systane | Liquid Gel Drops | 10 ml,,220,medication,
490,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bravamax-200mg-10tab-kizc-01673275880.png,Bravamax | 200mg | 10 Tablet,,93,medication,
491,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/vastarel-mr-35mg-30tab-r4ce-01686081498.png,Vastarel MR | 35Mg | 30Tab,,112.5,medication,
492,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/glucovance-for-the-treatment-of-diabetes-25500ml-30tab-ks2d-01666714090.png,Glucovance | For the Treatment of Diabetes | 2.5/500 ml | 3...,,Low,medication,
493,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/betnovate-01scalp-application-solution-30ml-jpqa-01667716106.png,Betnovate | 0.1% Scalp application - Solution | 30ml,,24,medication,
494,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sugarlo-plus-for-the-treatment-of-type-2diabetes-100050mg-30tab-6dip-01669905859.png,Sugarlo Plus | For The Treatment of Type 2 Diabetes 50/1000...,,112.5,medication,
495,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1631179362polymer-adult-hypertonic-3-nasal-spray-100-mljpg,Polymer | Adult | Hypertonic 3%| Nasal Spray | 100 ml,,200,medication,
496,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/atrozemb-1010mg-30tablet-w7he-01697500673.png,Atrozemb | 40/10 mg | 30 Tablet,,135,medication,
497,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/limitless-allzym-max-20tab-5s4y-01672698084.png,Limitless | Allzym Max | 20Tab,,89,medication,
498,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/antinal-tablet-01668934670.png,Antinal | To Treat Diarrhea | 24 Caps,,36,medication,
499,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/albendazol-400mg-6tab-8gb7-01672659848.png,Albendazole | 400mg | 6 Tablet,,Low,medication,
500,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/antodine-for-the-treatment-of-acidity-and-heartburn-20mg-30tabs-kxlp-1641233774.png,Antodine | For the Treatment of Acidity and Heartburn | 20 ...,,36,medication,
501,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/netlook-10mg-20-soft-gelatin-caps-kpof-01670787847.png,Netlook | 10Mg | 20Cap,,87,medication,
502,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zanoglide-type2-diabetes-304mg-30tab-ykx6-01670168626.png,Zanoglide | Type 2 Diabetes 30/4mg | 30 Tabs,,73.5,medication,
503,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/diamicron-mr-type2-diabetes-60mg-30tab-bp0i-01666630120.png,Diamicron MR | Type 2 Diabetes | 60 mg | 30 Tab,,67.5,medication,
504,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/kenacomb-oint-15gm-ldb9-01675163620.png,Kenacomb | Oint | 15gm,,21.5,medication,
505,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/abimol-extra-01675347350.png,Abimol Extra | Analgesic & Antipyretic 500/30mg | 20 Tabs,,16,medication,
506,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/advochol-10mg-14tab-aiea-01695638019.png,Advochol | 10mg | 14 Tabs,,50,medication,
507,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/mellitofix-met-type2-diabetes-treatment-125mg1000mg-30tab-rx56-01666709430.png,Mellitofix Met | Type 2 Diabetes Treatment | 12.5 mg/1000 m...,,214.5,medication,
508,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/advochol-10mg-28tab-zmlc-01670137335.png,Advochol | 10mg | 28Tab,,100,medication,
509,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bisocard-10mg-30tab-qa1l-01669343519.png,Bisocard | 10mg | 30Tab,,31.5,medication,
510,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/multi-relax-10-mg-20-tab-lxl8-01668517334.png,Multi Relax | 10 mg | 20 Tablet,,27,medication,
511,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/galvus-met-50mg1000mg-30tab-j8u9-01671618133.png,Galvus Met | 50/1000mg | 30 Tabs,,283,medication,
512,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/celebrex-200mg-15cap-kjsc-01683488602.png,Celebrex | 200mg | 15Cap,,127.5,medication,
513,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/clavimox-antibiotic-1g-8tab-iw5r-1641681498.png,Clavimox | Antibiotic | 1 g | 8 Tab,,30.5,medication,
514,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/simbrinza-eye-drops-5-ml-oa9l-01667472882.png,Simbrinza | 1%/0.2% eye drops | 5ml,,135,medication,
515,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bonprove-150-mg-3-tab-ruam-01668950808.png,Bonprove | 150 mg | 3 tablet,,66,medication,
516,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bivatracin-powder-spray-150ml-qgml-01668929819.png,Bivatracin | Powder spray | 150ml,,58,medication,
517,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gaviscon-advance-150-ml-01675240823.png,Gaviscon Advance | Aniseed Flavour | 150ml,,61,medication,
518,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/elone-hair-shampoo-200ml-rpxp-01666761299.png,Elone | Hair shampoo | 200Ml,,160,medication,
519,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/elone-hair-conditioner-200ml-lmic-01666764181.png,Elone | Hair conditioner | 200Ml,,139,medication,
520,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/salivex-l-paint-10ml-1hbp-01666739783.png,Salivex L | Paint | 10Ml,,14,medication,
521,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tebofortin-to-improve-blood-circulation-80mg-30tab-uafq-01684433247.png,Tebofortin Forte | To Improve Blood Circulation 80mg | 30 Tabs,,102,medication,
522,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bional-30-cap-jljd-01666011814.png,Bional | to treat liver disease | 30Caps,,192,medication,
523,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bilichol-24-caps-hasn-01666034956.png,Bilichol | 24 Caps,,12,medication,
524,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/isotretinoin-20mg-10cap-wppd-01697704414.png,Isotretinoin | 20mg | 30 Caps,,282,medication,
525,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/motinorm-5-mg-5-ml-susp-125-ml-j8vd-01666556216.png,Motinorm | 5mg Syrup | 125ml,,15,medication,
526,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/salivex-l-paint-10ml-1hbp-01666739783.png,Salivex L | Paint | 10Ml,,14,medication,
527,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gaviscon-advance-150-ml-01675240823.png,Gaviscon Advance | Aniseed Flavour | 150ml,,61,medication,
528,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/elone-hair-shampoo-200ml-rpxp-01666761299.png,Elone | Hair shampoo | 200Ml,,160,medication,
529,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/elone-hair-conditioner-200ml-lmic-01666764181.png,Elone | Hair conditioner | 200Ml,,139,medication,
530,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/pantoloc-40-mg-14-tab-6c0m-01672584272.png,Pantoloc | 40mg | 14 Tabs,,68.5,medication,
531,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/macro-panthenol-cream-50gm-sjoa-01680177466.png,Macro Panthenol | Lotion 5% | 100ml,,60,medication,
532,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/globaprop-antitussive-30mg5ml-120ml-susp-jcwj-01670503070.png,Globaprop | Susp Antitussive 30mg/5ml | 120ml,,17.5,medication,
533,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/ماغنيسوم-بلس-30-قرص-0m2k-01676200884.png,Magnesium Plus | 30 Tabs,,27,medication,
534,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/simbrinza-eye-drops-5-ml-oa9l-01667472882.png,Simbrinza | 1%/0.2% eye drops | 5ml,,135,medication,
535,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1623320658nactalia-premature-milk-400gm-chefaapng,Nactalia Premature Milk | 400gm,,180,medication,
536,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/visine-a-c-eye-drops-15-ml-j55a-01667480370.png,Visine a.c | eye drops | 15ml,,20.5,medication,
537,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/بيتاكور-80-مج-30-قرص-nzgm-01670783565.png,Betacor | 80Mg | 30Tab,,36,medication,
538,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/conta-flu-20-tab-ez95-01668012773.png,Conta-flu | 20 tablet,,8,medication,
539,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/magna-biotic-anti-bacterial-1g-10tab-pikn-01671029727.png,Magnabiotic | Anti-Bacterial 1gm | 10 Tabs,,46.5,medication,
540,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/cymbalta-60-mg-28-cap-c88x-01668348645.png,Cymbalta | 60 mg | 28 Capsule,,305,medication,
541,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/kerella-lotion-30ml-cx3z-01668390906.png,Kerella | Lotion | 30ml,,14,medication,
542,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/devart-d3-10000-iu-30-tabs-vk5q-01694509646.png,Devart D3 | 10.000 I.U. | 30 Tabs,,98,medication,
543,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/unictam-antibiotic-750mg-1vial-lqw8-01667923025.png,Unictam | Antibiotic | 750 mg | 1 Vial,,20,medication,
544,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/victoza-6mgml-2pen-3ml-uisf-01668529830.png,Victoza | 6Mg/Ml | 2Pen | 3Ml,,1752,medication,
545,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bivatracin-powder-spray-150ml-qgml-01668929819.png,Bivatracin | Powder spray | 150ml,,58,medication,
546,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/bonprove-150-mg-3-tab-ruam-01668950808.png,Bonprove | 150 mg | 3 tablet,,66,medication,
547,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1629035059oracure-gel-30gm-chefaajpeg,Oracure | For the Treatment of Oral Infections | 30 g,,16,medication,
548,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/lentra-150mg-10sachets-lwmq-01682701182.png,Lentra | 150Mg | 10Sachets,,120,medication,
549,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gast-reg-125ml-susp-ofmw-1641229448.png,Gast Reg | 125ml Susp,,17.5,medication,
550,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/spasmocure-20tabs-twpb-01673100425.png,Spasmocure | 20 Tabs,,34.5,medication,
551,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/joint-plus-60tab-rpgy-01682633312.png,Joint Plus | 60Tab,,270,medication,
552,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/mobitil-15mg-3amp-x2tj-01672688146.png,Mobitil | 15mg | 3Amp,,21,medication,
553,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/digenorm-appetite-stimulant-120ml-syrup-rhvj-1641334905.png,Digenorm | Appetite Stimulant | 120 ml Syrup,,25,medication,
554,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/colovatil-30-fc-tabs-svw8-01693821576.png,Colovatil | 30 tablet,,40.5,medication,
555,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/duphalac-667gl-200ml-oral-solution-lrfj-1641153832.png,Duphalac | 667 gl | 200ml Oral Solution,,56.5,medication,
556,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tecnovula-50mg-20-tab-gfbp-01673526952.png,Tecnovula | 20 Tablet,,46,medication,
557,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/seretide-12525mcg-120doses-mmdl-01673728878.png,Seretide | 125/25Mcg | 120Doses,,152,medication,
558,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/nerhasilda-75mg-8-orodispersable-films-6ln1-01672605747.png,Nerhasilda | 75mg | 8 Orodispersable films,,64,medication,
559,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1621864175panadol-migraine-30-tab-chefaapng,Panadol Migraine | 30 Tabs,,30,medication,
560,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/cipalafil-20mg-12tab-lz0y-01690188898.png,Cipalafil | 20mg | 12 Tabs,,180,medication,
561,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tecnovula-50mg-20-tab-gfbp-01673526952.png,Tecnovula | 20 Tablet,,46,medication,
562,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/duphalac-667gl-200ml-oral-solution-lrfj-1641153832.png,Duphalac | 667 gl | 200ml Oral Solution,,56.5,medication,
563,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/colovatil-30-fc-tabs-svw8-01693821576.png,Colovatil | 30 tablet,,40.5,medication,
564,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/digenorm-appetite-stimulant-120ml-syrup-rhvj-1641334905.png,Digenorm | Appetite Stimulant | 120 ml Syrup,,25,medication,
565,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/mobitil-15mg-3amp-x2tj-01672688146.png,Mobitil | 15mg | 3Amp,,21,medication,
566,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/joint-plus-60tab-rpgy-01682633312.png,Joint Plus | 60Tab,,270,medication,
567,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/spasmocure-20tabs-twpb-01673100425.png,Spasmocure | 20 Tabs,,34.5,medication,
568,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gast-reg-125ml-susp-ofmw-1641229448.png,Gast Reg | 125ml Susp,,17.5,medication,
569,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/lentra-150mg-10sachets-lwmq-01682701182.png,Lentra | 150Mg | 10Sachets,,120,medication,
570,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/matujac-60mg-3tab-ye7d-01672694622.png,Matujac | 60Mg | 3Tab,,39,medication,
571,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1631106133flix-nasal-sprayjpg,Flix | Nasal Spray,,51,medication,
572,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/linex-adults-14-capsules-zkse-01681271456.png,Linex Adults | 14 Capsules,,110,medication,
573,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/humulin-7030-100-iuml-5-cart-3ml-rcg1-01669233509.png,Humulin 70/30 | 100 IU/Ml | 5 Cart | 3Ml,,204,medication,
574,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sifrol-parkinson-07mg1mg-30tab-eb5z-01665934787.png,Sifrol | Parkinson | 0.7 mg/1 mg | 30 Tab,,645,medication,
575,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gardovas-high-blood-pressure-5mg-10tab-0nmj-01696333380.png,Gardovas | High Blood Pressure 5mg | 30 Tabs,,1386,medication,
576,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/tomex-plus-300-mg-50-tab-iyt3-01673780217.png,Tomex Plus | 300 Mg | 50 Tablet,,45,medication,
577,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/cialong-20mg-4tabs-erqx-01673803771.png,Cialong | 20mg | 4Tabs,,60,medication,
578,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gliflozino-10mg-30fc-tab-fkdc-01693864025.png,Gliflozino | 10 mg | 30 Tablet,,214.5,medication,
579,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/top-flam-cream-15gm-qqki-01668384674.png,Top – Flam | Cream | 15gm,,Low,medication,
580,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/ceporex-antibiotic-1g-8tab-amx6-01666615105.png,Ceporex | Antibiotic 1mg | 8 Tabs,,54,medication,
581,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/l-carnitine-plus-20tab-twed-01669036036.png,L - Carnitine Plus | 20Tab,,78,medication,
582,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/cortilon-low-blood-pressure-20tab-zhjk-01666183063.png,Cortilon | Low Blood Pressure | 20 Tabs,,8,medication,
583,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/influprop-nasal-spray-65-ml-vjll-01675162837.png,Influprop | Nasal Spray | 65ml,,150,medication,
584,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/duloxeprin-30-mg-28-cap-mctp-01668348817.png,Duloxeprin | 30mg | 28 tablet,,136,medication,
585,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/dibavally-50-mg-28-tabs-bcap-01698236773.png,Dibavally | 50 mg | 14 tabs,,41.5,medication,
586,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/dapaglif-plus-xr-101000-mg-14-tabs-1fg4-01694424490.png,Dapaglif Plus XR 10/1000 mg | 14 Tabs,,135,medication,
587,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/agera-acne-cream-50gm-lcrd-01666486666.png,Agera | Acne Cream | 50GM,,110,medication,
588,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1627824440candicure-1-600mg-3-vag-ovulesjpg,Candicure 1 | 600mg 3 Vag. Ovules,,Low,medication,
589,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/immuno-flu-20-cap-ezzl-01668007960.png,Immuno Flu | 20 Capsule,,20,medication,
590,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/convulex-300mg-40cap-hmak-01674037405.png,Convulex | 300mg | 40 Caps,,63,medication,
591,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gantolief-50-mg-30-tab-lpb0-01666626374.png,Gantolief | 50mg | 30 tab,,37.5,medication,
592,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/zyloric-gout-300mg-30tab-wmq4-01669300806.png,Zyloric | Gout 300mg | 30 Tabs,,39.5,medication,
593,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gliptus-plus-501000mg-30-tab-uink-01672569618.png,Gliptus Plus | 50/1000mg | 30 Tabs,,147,medication,
594,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/erastapex-high-blood-pressure-40g-30tab-1phh-01665392513.png,Erastapex | High Blood Pressure 40mg | 30 Tabs,,69,medication,
595,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/anafronil-sr-75-mg-20-tab-jrpx-01668348385.png,Anafronil S R | 75mg | 20 tablet,,60,medication,
596,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/babe-ton-sugar-free-respiratory-problems-120ml-susp-btoj-01665589833.png,Babe-Ton - Sugar Free | Respiratory Problems | 120 ml Susp,,25,medication,
597,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/cold-free-20-tabs-tix2-01693820439.png,Cold Free | 20 Tabs,,31,medication,
598,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/pravotin-to-treat-anemia-100mg-30sach-8r57-01666256080.png,Pravotin | to Treat Anemia 100mg | 30 Sachets,,255,medication,
599,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/babetone-syrup-sugar-free-01673120824.png,Babetone | Syrup Sugar Free For Coush | 120ml,,25,medication,
600,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/vonseca-20-mg-14tabs-1kxf-01670788646.png,Vonseca | 20mg | 14Tab,,95,medication,
601,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/erastapex-high-blood-pressure-40g-30tab-1phh-01665392513.png,Erastapex | High Blood Pressure 40mg | 30 Tabs,,69,medication,
602,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gliptus-plus-501000mg-30-tab-uink-01672569618.png,Gliptus Plus | 50/1000mg | 30 Tabs,,147,medication,
603,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/gantolief-50-mg-30-tab-lpb0-01666626374.png,Gantolief | 50mg | 30 tab,,37.5,medication,
604,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/limitless-allzyme-max-20tab-ioct-01694355161.png,Limitless Allzyme Max | 20 Tablet,,92,medication,
605,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/anafronil-sr-75-mg-20-tab-jrpx-01668348385.png,Anafronil S R | 75mg | 20 tablet,,60,medication,
606,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/cold-free-20-tabs-tix2-01693820439.png,Cold Free | 20 Tabs,,31,medication,
607,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/vonseca-20-mg-14tabs-1kxf-01670788646.png,Vonseca | 20mg | 14Tab,,95,medication,
608,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/aspocid-inf-75mg-30chew-tab-o2jr-01669132612.png,Aspocid INF | 75mg | 30Chew tab,,9,medication,
609,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/epicopred-5-mg-30-orodispersible-tabs-ic5a-01670781890.png,Epicopred | 5mg | 30Tabs,,31.5,medication,
610,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/sharkilage-plus-30cap-bcv0-01686771372.png,Sharkilage Plus | 30Cap,,78,medication,
611,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/quick-slim-30cap-5yi8-01672775844.png,Quick Slim | 120mg | 30Cap,,136.5,medication,
612,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/ketoprek-75mg-20cap-b3sw-01672775599.png,Ketoprek | 75mg | 20Cap,,23,medication,
613,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/kemagra-100mg-4tab-e5ap-01672772951.png,Kemagra | 100mg | 4Tab,,15,medication,
614,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/atoreza-4010mg-28-fc-tab-thhj-01670781691.png,Atoreza | 10Mg/40Mg | 28Tab,,158,medication,
615,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/duodart-0504mg-30-caps-q3la-01670778834.png,Duodart | 0.5Mg/0.4Mg | 30Cap,,271,medication,
616,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/genuphil-advance-30-sachets-b7by-01677181926.png,Genuphil Advance | 30 sachets,,695,medication,
617,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/antopral-40g-14tablets-txaz-01664121681.png,Antopral | Antacid| 40g | 14 Tablets,,65.5,medication,
618,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/1628522672hiderm-exfoliation-cream-50gm-chefaajpeg,Hiderm | Exfoliation Cream | 50gm,,38,medication,
619,https://cdn.chefaa.com/filters:format(webp)/public/uploads/products/justin-blue-shampoo-175ml-miaf-01667443246.png,Justin blue | Shampoo | 175Ml,,250,medication,
